"","logFC","logCPM","PValue","FDR"
"ENSG00000178093",1.01160736487605,0.251449096337312,6.66660028653567e-08,6.8877471682547e-07
"ENSG00000160446",1.09628333367714,5.44480694751384,6.68860165329672e-08,6.90791228307247e-07
"ENSG00000163492",-1.89958272823593,-1.59995558851555,6.7648687183111e-08,6.984086624439e-07
"ENSG00000175931",0.627862942162883,5.28266402496702,6.77546339672976e-08,6.99242907062133e-07
"ENSG00000143179",1.11258184123431,5.16652217636042,6.78606537171687e-08,7.00077285547334e-07
"ENSG00000239523",1.42324008751293,-0.551615200497688,6.86266920391109e-08,7.07717532696994e-07
"ENSG00000175279",0.909254213663968,1.62732422379584,6.91087290522384e-08,7.12424418506266e-07
"ENSG00000186952",-1.23439723338549,-1.72840501796492,6.92002768089616e-08,7.13103852866858e-07
"ENSG00000147655",-2.6851027320229,-0.428161000397586,6.92991725146184e-08,7.13858475981141e-07
"ENSG00000159063",0.803514849726014,4.75713814791523,6.95250034368944e-08,7.15919629985318e-07
"ENSG00000277728",1.50680501974223,-2.01386011305195,6.96026875667873e-08,7.16454311360124e-07
"ENSG00000119333",1.36064116689144,6.12624804329878,7.01508983530843e-08,7.21830164962757e-07
"ENSG00000112473",0.887745960395864,7.22785457312915,7.0388795596638e-08,7.24010196719413e-07
"ENSG00000165434",-1.17819758711023,3.60921094889825,7.10255767419717e-08,7.30289968918469e-07
"ENSG00000104973",0.703537165031405,5.61002823744289,7.11505179789675e-08,7.31304270712869e-07
"ENSG00000105656",-0.521464350985141,4.18897912260005,7.13082567890515e-08,7.32654800913886e-07
"ENSG00000269867",1.10400047028979,1.49661470564754,7.13927674936654e-08,7.33252231278181e-07
"ENSG00000162618",-1.16774842667612,3.39878823277768,7.14919511038371e-08,7.33999865651909e-07
"ENSG00000132906",-0.734673725415584,3.83228109924828,7.20945285791854e-08,7.39913329657891e-07
"ENSG00000148730",-0.665920777931929,6.70065314235682,7.21613141482478e-08,7.40325573738553e-07
"ENSG00000247092",1.14056429316623,2.09600778918977,7.22234123261068e-08,7.40689442118735e-07
"ENSG00000131668",5.64108962527384,1.83751581153822,7.23085885247973e-08,7.41279842849891e-07
"ENSG00000177542",1.01639978204129,4.75808809616948,7.23342858912956e-08,7.41279842849891e-07
"ENSG00000133275",0.707920629935738,5.95888486849708,7.26206218161498e-08,7.4394009376522e-07
"ENSG00000071894",0.767449812599715,6.44376776863726,7.26673002227402e-08,7.44144190388466e-07
"ENSG00000276026",1.48995276601232,-2.21627757630411,7.28821151750767e-08,7.46069293104309e-07
"ENSG00000159840",-0.930506525452863,7.36506741461219,7.32976927454922e-08,7.50047361416621e-07
"ENSG00000234753",2.91256641858829,-1.85241377623938,7.3424148231134e-08,7.50878973041037e-07
"ENSG00000262097",-1.89806580435324,-3.3644315603905,7.34329560519045e-08,7.50878973041037e-07
"ENSG00000167130",0.876159733645698,4.19005240167807,7.34658407829593e-08,7.50939150935849e-07
"ENSG00000104321",-2.1615331088646,2.86634839958458,7.38071941443208e-08,7.5415117220279e-07
"ENSG00000119559",0.852419798645694,4.4207821133637,7.38832661607619e-08,7.54651223550963e-07
"ENSG00000188070",-0.856037554741519,3.33827854404979,7.41308257064561e-08,7.56901855864047e-07
"ENSG00000230498",-1.90157432452022,-3.81241633365942,7.50296229955433e-08,7.65797763073411e-07
"ENSG00000198832",-1.48627687771224,5.2561174912431,7.56284254053747e-08,7.71626337417346e-07
"ENSG00000187231",-0.977807879410134,4.87474684165069,7.6738279015912e-08,7.82662909523124e-07
"ENSG00000157593",0.853755968119975,5.82448079323505,7.71746733917664e-08,7.86536458306342e-07
"ENSG00000161682",2.45167613495885,2.05453438005805,7.71822197920004e-08,7.86536458306342e-07
"ENSG00000101464",0.957824517401993,5.14679693601924,7.72029098326794e-08,7.86536458306342e-07
"ENSG00000092820",-0.862434432069691,8.48967484176257,7.76744596829033e-08,7.9105080452603e-07
"ENSG00000237949",-3.05056851377416,-4.16289089783472,7.7749752323167e-08,7.91527767702871e-07
"ENSG00000169508",-1.59933838881172,2.76082290023558,7.88430338586063e-08,8.02364178817935e-07
"ENSG00000149782",0.834540213276838,6.06187993138183,7.9206657713243e-08,8.05769850394451e-07
"ENSG00000173137",1.0912692297887,3.77742288768933,7.92601152001911e-08,8.06018860717702e-07
"ENSG00000237686",3.34863050719215,0.586167568212451,7.93021566708559e-08,8.06151638701212e-07
"ENSG00000279491",1.38981341035541,-1.19382287408349,7.93419259902954e-08,8.06261230386586e-07
"ENSG00000004487",0.851723926005308,6.78250155453158,7.94102948822699e-08,8.06661260613796e-07
"ENSG00000280378",1.32567929999783,-1.67174301956478,7.96670494758687e-08,8.08973949277961e-07
"ENSG00000169221",0.619380709891534,5.97874630037437,7.97314170514013e-08,8.0933208118636e-07
"ENSG00000198663",-0.506777193436858,5.95611934835322,8.01200172409886e-08,8.12979948749951e-07
"ENSG00000198276",0.73564213008705,5.05624212778062,8.0324563294812e-08,8.1475823447068e-07
"ENSG00000230177",1.34225694627077,0.362516879011687,8.09325654608754e-08,8.20626118542956e-07
"ENSG00000133195",1.00581907849946,5.31479575667267,8.10294737824651e-08,8.2130931279581e-07
"ENSG00000144357",-0.702079061663431,4.74688181403844,8.11306735509222e-08,8.22035491246557e-07
"ENSG00000186301",1.99826191618142,0.883745076145759,8.14640595181594e-08,8.25112850465611e-07
"ENSG00000213024",0.65749171884576,6.09832758789745,8.16279823763492e-08,8.26472178315763e-07
"ENSG00000108262",0.794124942842698,6.23703175039543,8.17314252191879e-08,8.27218387780667e-07
"ENSG00000196814",-0.99652414467343,3.42249576947382,8.19062881207329e-08,8.2868664659947e-07
"ENSG00000175643",1.50920799403146,4.21559218941046,8.22725054686192e-08,8.32089161672257e-07
"ENSG00000244151",1.33999422086652,-0.356604272354636,8.33138050655074e-08,8.42314380329683e-07
"ENSG00000105185",0.890755836762778,5.630228559025,8.34297773628058e-08,8.43180377104549e-07
"ENSG00000143543",0.759178665973521,6.80132246044309,8.40387252740006e-08,8.49026177277798e-07
"ENSG00000136383",-1.32371645812495,2.78637689506618,8.44338180166611e-08,8.52707981298981e-07
"ENSG00000064545",0.80318581353566,4.81069188622369,8.46938399118828e-08,8.55023509789182e-07
"ENSG00000124571",0.810260941334338,5.51353101445542,8.47250556258575e-08,8.55028291771398e-07
"ENSG00000274677",1.51197168683741,-2.27894237679667,8.55123676852568e-08,8.62660675527765e-07
"ENSG00000260751",1.41132763298142,-0.597485790494369,8.55616741688404e-08,8.6284512097823e-07
"ENSG00000104549",1.47021757055726,5.88796147527698,8.61903187639011e-08,8.68869639644937e-07
"ENSG00000228013",-1.56234246679185,-3.26785669826177,8.63152787154844e-08,8.69814074968757e-07
"ENSG00000240889",1.06775000339153,0.11004294867673,8.69092934121251e-08,8.75482860438767e-07
"ENSG00000172869",-0.84685970047253,4.15516237723606,8.70653339284562e-08,8.76737194986297e-07
"ENSG00000176912",1.79956696341285,0.625284860965807,8.73313863500744e-08,8.79098026983214e-07
"ENSG00000169851",-1.86724713907397,4.51126799754602,8.74840404479466e-08,8.80316069818646e-07
"ENSG00000136699",0.613129172309399,5.64076778750113,8.80041321815211e-08,8.85229268847973e-07
"ENSG00000237491",1.4592189814573,-0.79530776592993,8.91978627685244e-08,8.96912565864414e-07
"ENSG00000264672",1.71926164832028,-2.12582280366563,8.93890696434499e-08,8.98510370073463e-07
"ENSG00000236200",1.25826274268156,-0.0151554464110335,9.0213786575194e-08,9.06472559976832e-07
"ENSG00000132749",2.0612724585294,2.02518338026224,9.03406935476189e-08,9.07419902361836e-07
"ENSG00000029559",5.30615377243887,1.07786451797126,9.0506505089264e-08,9.08757193519025e-07
"ENSG00000032389",0.724917898910841,4.52183127951954,9.09900307179437e-08,9.1328246999573e-07
"ENSG00000135999",-0.606622085644073,3.95064796986051,9.14198727730765e-08,9.1726584467445e-07
"ENSG00000111196",0.855797305477615,3.70069114525255,9.16442932747289e-08,9.19185982275526e-07
"ENSG00000167862",0.751801817553559,4.35449010494095,9.18567065837503e-08,9.20984347589707e-07
"ENSG00000151229",-1.18398944572229,2.01320661174296,9.19063334000354e-08,9.2114985616403e-07
"ENSG00000128604",1.5349425377929,4.78092082851737,9.32270216260358e-08,9.34050126975841e-07
"ENSG00000187140",-2.30530029952239,-2.38734159605563,9.35079217976772e-08,9.36527126020452e-07
"ENSG00000006625",1.07172489940508,5.68358496192097,9.37322220467474e-08,9.38435670189411e-07
"ENSG00000255583",-2.64237994045458,-4.10014983873603,9.52279743539022e-08,9.530678843847e-07
"ENSG00000269934",-1.67339191278945,-3.35358585170469,9.59473249628852e-08,9.59921924170045e-07
"ENSG00000170540",0.929544485954173,7.63900765860728,9.59858156872467e-08,9.59961701441709e-07
"ENSG00000125970",0.76690487825966,7.51694471502168,9.60490802613778e-08,9.60249126279548e-07
"ENSG00000148660",-0.882647873566132,5.75428819983455,9.65186462577317e-08,9.64596876883325e-07
"ENSG00000152556",-0.846666860108153,5.10871912728861,9.6554931388368e-08,9.64612897523232e-07
"ENSG00000279917",-1.51373943775064,-3.08978499414812,9.70847106791768e-08,9.69557291964073e-07
"ENSG00000101199",0.758798467457985,6.27821438262163,9.74326531054327e-08,9.72682835901436e-07
"ENSG00000251141",-1.23456065034753,-1.24015062286692,9.81046139642709e-08,9.79039694362492e-07
"ENSG00000112584",-0.520944752188625,4.4028589870492,9.82080313223062e-08,9.79720220648243e-07
"ENSG00000130935",0.625359574337294,5.37791638311767,9.82576518018386e-08,9.79863775390655e-07
"ENSG00000242611",-2.31786144863155,-3.05517213961987,9.87398991907464e-08,9.84320005803667e-07
"ENSG00000279452",1.5577262506338,-0.870401036950852,1.00078976964803e-07,9.97311568012204e-07
"ENSG00000163463",0.884310380294444,4.36186147883696,1.00224535361946e-07,9.9840437035165e-07
"ENSG00000126249",0.989719392126875,2.66711622883978,1.00821104013746e-07,1.00398759969005e-06
"ENSG00000158850",1.14920871448241,5.89298861300258,1.00948861972536e-07,1.00490003509024e-06
"ENSG00000183160",-1.62991470776626,3.74893666863712,1.01030344448543e-07,1.00535133100083e-06
"ENSG00000065882",-0.932466627188822,6.0556215767186,1.01516520048399e-07,1.00982795855011e-06
"ENSG00000171150",-0.611742502892472,3.83820391662756,1.02001311558201e-07,1.01428762186923e-06
"ENSG00000147536",1.49948337273754,2.47001309951218,1.02286343783298e-07,1.01675842732125e-06
"ENSG00000268964",7.72452086180991,-0.286369197636345,1.0267737262386e-07,1.01996160007868e-06
"ENSG00000139131",0.775895328163783,3.98398090445831,1.02681928602463e-07,1.01996160007868e-06
"ENSG00000149488",-1.67211923493228,-3.19918345247731,1.03041814390262e-07,1.02317100451138e-06
"ENSG00000241418",3.05975541176223,-1.83650211877747,1.03491161627685e-07,1.02726612360842e-06
"ENSG00000275632",1.29566435528262,0.255719669919382,1.03720993127322e-07,1.02918015763475e-06
"ENSG00000272254",-2.19266844724592,-4.13544487211369,1.04134107887137e-07,1.03291082120718e-06
"ENSG00000228203",2.53309958647885,0.165165220797997,1.04596366522626e-07,1.03712611126338e-06
"ENSG00000118705",0.817173582738692,8.32369393922416,1.04794570963827e-07,1.03872109843796e-06
"ENSG00000134072",-1.11319579498694,1.38143152194999,1.04912146257981e-07,1.03951603985509e-06
"ENSG00000179564",-1.70570698057956,-3.66442186870192,1.05139868495838e-07,1.04140141113773e-06
"ENSG00000257512",2.19575114100053,-0.103345725393421,1.0572831814507e-07,1.04685714224594e-06
"ENSG00000240661",2.29281959135566,-3.20220014294183,1.06754618182423e-07,1.05626687851574e-06
"ENSG00000120802",0.997337779232276,6.39402669846042,1.0817382193405e-07,1.06992834617772e-06
"ENSG00000130307",-1.06289711111994,0.569277404480449,1.08519777441152e-07,1.07265880729929e-06
"ENSG00000187066",1.06874936926762,0.0346200304675286,1.08527015558919e-07,1.07265880729929e-06
"ENSG00000205177",-1.54034134171977,-2.78297072004519,1.10069650909798e-07,1.08751943188426e-06
"ENSG00000118564",-0.634373029858464,5.81579741770057,1.10184778094733e-07,1.08827032427159e-06
"ENSG00000107954",-1.99596084424572,1.96772711026289,1.10737161878138e-07,1.09333783575316e-06
"ENSG00000279430",-1.7330489320734,-3.6678676253324,1.10970402330985e-07,1.09525188077775e-06
"ENSG00000109787",-0.764355243322112,6.10995814872966,1.11063624588364e-07,1.09578311127214e-06
"ENSG00000130816",1.05764358759355,6.06633614538888,1.11506713344202e-07,1.09976461639798e-06
"ENSG00000060762",-0.711656452828649,3.86888268427273,1.14432470876821e-07,1.1282205999635e-06
"ENSG00000124562",0.816624650119928,5.88870272295733,1.14875207902083e-07,1.13218432224686e-06
"ENSG00000116521",0.724651576057129,6.02115936226843,1.15055968249617e-07,1.13356416752624e-06
"ENSG00000160051",1.0117062370854,1.90323096147232,1.15149128307776e-07,1.13408027819553e-06
"ENSG00000151503",0.93765921603484,4.69503987127696,1.15489198694608e-07,1.13702693213916e-06
"ENSG00000196428",-0.891120390801548,5.17429510210155,1.16501351958621e-07,1.14658602336345e-06
"ENSG00000263843",1.14679342523108,0.174071500255202,1.17381679967651e-07,1.15484140960038e-06
"ENSG00000146828",0.750965586021982,5.41943283315708,1.17917366344687e-07,1.1597014533751e-06
"ENSG00000184005",-1.46785014804632,0.426110853138789,1.18629059875624e-07,1.16628845610489e-06
"ENSG00000196338",-1.42587582704257,0.322409089042222,1.19885110175554e-07,1.17809970074389e-06
"ENSG00000198919",-0.775830665573708,3.23344772903367,1.19915156682341e-07,1.17809970074389e-06
"ENSG00000223403",-2.09486293933301,-2.16960983764106,1.19999592570255e-07,1.17851294779537e-06
"ENSG00000141646",-0.595712697103508,5.14033969244677,1.2032011358681e-07,1.18124367073419e-06
"ENSG00000117616",1.15848399424498,5.30444563151872,1.21411338853991e-07,1.19153619179466e-06
"ENSG00000254595",-1.0659778013659,-1.535622092025,1.21488875335982e-07,1.19187657485702e-06
"ENSG00000125846",0.77944616632384,3.92911737076396,1.2194264295466e-07,1.195906462799e-06
"ENSG00000142252",0.836785499070959,3.87897900591523,1.22252879049403e-07,1.19852637469194e-06
"ENSG00000176890",1.53131974317034,4.9698259543224,1.23220646824494e-07,1.20758838975675e-06
"ENSG00000147155",1.03862630104127,5.60240901705625,1.24157621120279e-07,1.21634234456439e-06
"ENSG00000101442",0.748829805059163,3.39526232224684,1.24300074748587e-07,1.21730914752904e-06
"ENSG00000109458",-0.888342669282692,3.61784456890892,1.2444451944068e-07,1.21829476212729e-06
"ENSG00000132768",0.774420167532242,4.43480357001549,1.24495980604346e-07,1.21836970744148e-06
"ENSG00000158106",2.11221222537072,4.76830398691284,1.24829536856489e-07,1.22092834205826e-06
"ENSG00000120539",0.953324749629127,3.95193054131993,1.2484522362973e-07,1.22092834205826e-06
"ENSG00000002079",3.86930819938486,0.0861492611696983,1.25079668678429e-07,1.22279115112589e-06
"ENSG00000127481",-0.64560579246866,6.66806197814448,1.25603311115587e-07,1.22747887985166e-06
"ENSG00000255504",-1.98001988411458,-4.09956554414369,1.2597563465493e-07,1.23068504624431e-06
"ENSG00000183207",0.794204192690617,6.36160001345023,1.2620997626045e-07,1.23254145706879e-06
"ENSG00000156170",0.758358410110435,3.33407457267136,1.26356626103053e-07,1.23354048501377e-06
"ENSG00000236015",1.51888667411981,-1.45173893355197,1.27371002598017e-07,1.24300691061707e-06
"ENSG00000278464",-3.0979614634804,-3.15705033953672,1.27677020899423e-07,1.24555628981959e-06
"ENSG00000133247",1.05027174317939,3.46482344842626,1.28591848662294e-07,1.25404105429326e-06
"ENSG00000270170",0.855042815414219,4.093841226174,1.29950388854312e-07,1.26684548377322e-06
"ENSG00000184743",-0.871114024921016,5.81849998247317,1.30045733813657e-07,1.26733076193386e-06
"ENSG00000122386",0.902881385306517,3.619676685195,1.30525054735126e-07,1.27122375634669e-06
"ENSG00000128228",1.25897718646517,4.44633555271177,1.30536621296737e-07,1.27122375634669e-06
"ENSG00000225194",-1.82085290562776,-2.1365195057143,1.31129034475302e-07,1.27654596985005e-06
"ENSG00000108639",0.93263916054147,7.55264146821715,1.32850767753665e-07,1.29285458486098e-06
"ENSG00000114354",0.743312914987944,6.55735771116689,1.32965017964008e-07,1.29351383163097e-06
"ENSG00000153201",-0.589329560398407,6.00000740765158,1.33204493835696e-07,1.29539041505323e-06
"ENSG00000174327",1.27020211832811,2.50724918043399,1.33446478481546e-07,1.29729007550061e-06
"ENSG00000198597",-2.39426535948345,-0.785912017662042,1.33911872272874e-07,1.30120706100734e-06
"ENSG00000118804",-1.01826869707461,1.62755545542705,1.33942969678352e-07,1.30120706100734e-06
"ENSG00000163933",0.630077942518154,4.24285476700516,1.34647930953859e-07,1.30759877919682e-06
"ENSG00000111481",0.558740525430463,6.84463083961768,1.35062340706366e-07,1.31116540386253e-06
"ENSG00000131473",0.791463577264028,6.97194265582411,1.36409607485678e-07,1.32378241905065e-06
"ENSG00000197757",3.03993378623709,1.38454600723179,1.3650290770028e-07,1.32422580113982e-06
"ENSG00000259683",-1.80008447365433,-2.1870878097339,1.36759662052843e-07,1.32625400302501e-06
"ENSG00000122008",-0.714621224322728,3.0550146765819,1.37189807730743e-07,1.32996170178291e-06
"ENSG00000112137",-1.39063800547717,1.79873539033658,1.39648434329147e-07,1.35324892012677e-06
"ENSG00000111341",-1.83590641568361,7.05520800804557,1.39689269395029e-07,1.35324892012677e-06
"ENSG00000100253",3.62802987280364,-1.32153375188014,1.39760220767322e-07,1.35346483990304e-06
"ENSG00000231367",-1.56659572438656,-2.29556437724414,1.41351313825527e-07,1.36793587925152e-06
"ENSG00000272524",2.51541109027066,-3.16079120100078,1.41352882356051e-07,1.36793587925152e-06
"ENSG00000173588",0.760519204302749,2.94581652559202,1.42839952368476e-07,1.38184612007806e-06
"ENSG00000244306",3.03898440203191,-0.556025321571427,1.43963008102066e-07,1.39222640623879e-06
"ENSG00000204394",0.804665927978282,6.5266378258752,1.44793469421427e-07,1.39977086027742e-06
"ENSG00000232671",1.35667556094283,-0.672767407804587,1.4670067174656e-07,1.4177156995438e-06
"ENSG00000185262",1.13008363716318,6.39776372753038,1.47198675089085e-07,1.42203430019198e-06
"ENSG00000123066",-0.766700275354969,5.36396218185565,1.47549101248763e-07,1.42492470591384e-06
